id,dispositivo_id,coletado_em,umidade,temperatura,ph_raw,npk_nitrogenio,npk_fosforo,npk_potassio,chuva_mm
732,1,2026-01-01 08:35:17,49.0,27.8,1863,True,True,False,3.4
733,1,2026-01-02 08:30:37,75.3,26.4,1938,True,True,False,1.3
734,1,2026-01-03 08:23:45,43.7,24.1,2094,True,True,False,1.9
735,1,2026-01-04 08:14:19,68.0,27.5,1599,True,True,False,1.6
736,1,2026-01-05 08:36:03,47.0,26.9,1840,True,True,False,1.0
737,1,2026-01-06 08:34:44,54.5,24.3,2016,True,True,False,0.0
738,1,2026-01-07 08:33:43,45.0,24.6,1629,True,True,False,0.6
739,1,2026-01-08 08:27:31,66.7,27.1,1987,True,True,False,6.2
740,1,2026-01-09 08:18:16,58.6,26.1,1701,True,True,False,0.4
741,1,2026-01-10 08:22:00,72.0,25.4,1652,True,True,False,1.1
742,1,2026-01-11 08:05:33,57.6,27.6,1707,True,True,False,1.3
743,1,2026-01-12 08:17:06,51.6,27.2,1885,True,False,False,0.5
744,1,2026-01-13 08:18:02,70.0,29.7,1883,True,False,False,1.8
745,1,2026-01-14 08:08:20,61.8,25.5,1734,True,False,False,3.5
746,1,2026-01-15 08:08:09,75.1,28.8,1789,True,False,False,1.7
747,1,2026-01-16 08:27:15,47.8,26.8,1733,True,False,False,5.8
748,1,2026-01-17 08:30:45,73.9,28.3,1706,True,False,False,0.7
749,1,2026-01-18 08:12:59,51.6,29.3,1727,True,False,False,0.7
750,1,2026-01-19 08:27:30,48.9,26.2,1535,True,False,False,0.8
751,1,2026-01-20 08:20:13,63.9,26.0,1827,True,False,True,1.6
752,1,2026-01-21 08:35:49,58.9,27.2,1778,True,False,True,3.3
753,1,2026-01-22 08:08:40,61.1,30.2,1745,True,False,True,5.4
754,1,2026-01-23 08:34:39,53.8,29.7,1602,True,False,True,3.2
755,1,2026-01-24 08:35:22,75.9,27.9,1861,True,False,True,4.7
756,1,2026-01-25 08:08:18,66.2,30.8,1747,True,False,True,4.7
757,1,2026-01-26 08:24:35,70.8,26.6,1821,True,False,True,5.1
758,1,2026-01-27 08:29:32,65.1,30.4,1517,True,False,True,1.2
759,1,2026-01-28 08:08:17,69.9,30.2,1716,True,True,True,4.8
760,1,2026-01-29 08:20:05,53.2,31.2,1860,True,True,True,15.3
761,1,2026-01-30 08:16:01,83.4,31.6,1746,True,True,True,9.0
762,1,2026-01-31 08:40:38,87.1,29.7,1839,True,True,True,6.0
763,1,2026-02-01 08:30:05,81.6,29.9,1777,True,True,True,3.5
764,1,2026-02-02 08:11:52,69.0,29.8,1878,True,True,True,6.9
765,1,2026-02-03 08:38:06,74.7,29.4,1810,True,True,True,1.2
766,1,2026-02-04 08:40:38,53.8,29.4,1780,True,True,True,7.3
767,1,2026-02-05 08:10:19,88.2,27.7,1827,True,True,True,5.6
768,1,2026-02-06 08:32:56,59.2,29.4,1734,True,True,True,0.2
769,1,2026-02-07 08:07:31,59.0,32.1,1784,True,True,True,2.4
770,1,2026-02-08 08:02:38,58.2,28.9,1735,True,True,True,0.5
771,1,2026-02-09 08:31:42,69.9,28.9,1702,True,True,True,2.4
772,1,2026-02-10 08:09:24,64.3,30.1,1841,True,True,True,10.5
773,1,2026-02-11 08:22:20,83.8,30.6,2044,True,True,True,0.5
774,1,2026-02-12 08:35:31,72.7,30.9,1710,True,True,True,16.3
775,1,2026-02-13 08:23:00,73.4,31.3,1641,True,True,True,0.4
776,1,2026-02-14 08:08:18,86.5,29.7,1727,True,True,True,2.1
777,1,2026-02-15 08:01:44,86.2,31.1,1402,True,True,True,2.5
778,1,2026-02-16 08:04:00,69.8,33.8,1636,True,True,True,5.7
779,1,2026-02-17 08:00:18,86.0,31.9,1813,True,True,True,6.4
780,1,2026-02-18 08:29:35,59.1,29.7,1836,True,True,True,4.9
781,1,2026-02-19 08:25:39,66.5,32.8,1631,True,True,True,1.2
782,1,2026-02-20 08:25:52,71.6,29.6,1694,True,True,True,8.4
783,1,2026-02-21 08:06:04,59.7,31.4,1637,True,True,True,1.5
784,1,2026-02-22 08:02:36,58.3,30.6,1875,True,True,True,11.8
785,1,2026-02-23 08:22:08,75.6,34.6,1821,True,True,True,1.8
786,1,2026-02-24 08:37:55,61.9,33.3,1775,True,True,True,2.6
787,1,2026-02-25 08:10:32,69.1,34.1,1857,True,True,True,10.9
788,1,2026-02-26 08:27:02,85.1,32.5,1899,True,True,True,5.3
789,1,2026-02-27 08:19:35,87.0,34.5,1670,True,True,True,4.8
790,1,2026-02-28 08:22:05,88.1,34.5,1825,False,True,True,11.6
791,1,2026-03-01 08:23:54,85.2,30.6,1300,False,True,True,19.9
792,1,2026-03-02 08:26:32,74.5,31.8,1868,False,True,True,5.0
793,1,2026-03-03 08:24:10,91.6,32.7,1801,False,True,True,19.9
794,1,2026-03-04 08:06:05,91.0,33.4,1751,False,True,True,1.3
795,1,2026-03-05 08:07:17,64.3,31.5,1909,False,True,True,3.0
796,1,2026-03-06 08:23:50,80.3,33.0,1713,False,True,True,15.8
797,1,2026-03-07 08:19:55,77.9,32.9,2057,False,True,False,16.4
798,1,2026-03-08 08:19:10,92.4,34.4,1861,False,True,False,4.0
799,1,2026-03-09 08:38:12,95.1,31.9,1557,False,True,False,8.3
800,1,2026-03-10 08:09:57,85.5,31.4,1776,False,True,False,5.2
801,1,2026-03-11 08:28:40,66.9,33.4,1805,False,True,False,19.2
802,1,2026-03-12 08:12:43,65.3,36.0,1694,False,True,False,1.4
803,1,2026-03-13 08:22:53,62.5,34.1,1765,False,True,False,12.6
804,1,2026-03-14 08:24:18,81.0,34.0,1727,False,True,False,8.1
805,1,2026-03-15 08:39:59,87.1,35.6,1633,False,True,False,5.4
806,1,2026-03-16 08:14:49,80.3,33.5,1803,False,True,False,7.8
807,1,2026-03-17 08:00:23,76.3,33.8,1814,False,True,False,0.7
808,1,2026-03-18 08:02:00,81.0,35.5,1923,False,True,True,1.8
809,1,2026-03-19 08:39:41,91.4,31.8,1858,False,True,True,7.7
810,1,2026-03-20 08:10:27,64.9,33.7,1591,False,True,True,15.3
811,1,2026-03-21 08:05:05,88.8,32.9,1810,False,True,True,4.9
812,1,2026-03-22 08:29:40,63.7,31.9,1811,False,True,True,8.4
813,1,2026-03-23 08:17:05,76.3,35.0,1776,False,True,True,2.0
814,1,2026-03-24 08:11:05,86.2,36.6,2095,False,True,True,5.9
815,1,2026-03-25 08:20:40,94.1,32.3,1847,False,True,True,0.6
816,1,2026-03-26 08:30:39,92.9,36.5,1697,False,True,True,1.2
817,1,2026-03-27 08:13:01,64.1,35.0,1632,False,True,True,0.8
818,1,2026-03-28 08:18:29,71.9,33.7,1737,False,True,True,7.6
819,1,2026-03-29 08:37:19,82.0,35.9,1592,False,True,True,1.3
820,1,2026-03-30 08:24:27,71.6,33.0,1741,False,True,True,7.5
821,1,2026-03-31 08:33:22,77.0,33.2,1991,False,True,True,3.5
822,1,2026-04-01 08:20:07,68.5,34.2,1576,False,True,True,9.8
823,1,2026-04-02 08:35:17,89.2,32.3,1731,False,True,True,5.0
824,1,2026-04-03 08:12:12,98.0,35.9,1645,False,True,True,9.8
825,1,2026-04-04 08:36:00,82.4,32.6,1876,False,True,True,0.8
826,1,2026-04-05 08:26:46,74.9,36.9,1791,True,True,True,11.0
827,1,2026-04-06 08:07:53,76.1,33.9,1717,True,True,True,8.9
828,1,2026-04-07 08:10:05,87.0,34.3,1807,True,True,True,0.2
829,1,2026-04-08 08:04:16,97.3,33.4,1519,True,True,True,27.2
830,1,2026-04-09 08:37:56,86.9,34.1,2007,True,True,True,10.0
831,1,2026-04-10 08:05:16,97.1,36.7,1598,True,True,True,4.4
832,1,2026-04-11 08:31:03,90.5,36.3,1573,True,True,True,2.6
833,1,2026-04-12 08:29:41,89.1,33.5,1599,True,True,True,4.0
834,1,2026-04-13 08:12:04,83.1,33.3,1785,True,True,True,14.7
835,1,2026-04-14 08:01:30,70.9,33.9,1640,True,True,True,6.3
836,1,2026-04-15 08:03:28,81.3,35.8,2056,True,True,True,1.9
837,1,2026-04-16 08:03:41,68.5,33.9,1599,True,True,True,3.3
838,1,2026-04-17 08:25:25,69.0,33.7,1545,True,True,True,0.7
839,1,2026-04-18 08:39:30,72.9,34.5,1864,True,True,True,4.1
840,1,2026-04-19 08:30:27,95.7,36.2,1534,True,True,True,7.0
841,1,2026-04-20 08:07:02,71.4,34.2,1748,True,True,True,6.8
842,1,2026-04-21 08:21:28,85.4,36.6,1817,True,True,True,27.8
843,1,2026-04-22 08:38:30,77.5,34.9,1527,True,True,True,1.8
844,1,2026-04-23 08:15:36,89.6,33.0,1687,True,True,True,7.8
845,1,2026-04-24 08:28:56,98.0,36.1,1586,True,True,True,1.3
846,1,2026-04-25 08:21:53,74.3,35.0,1958,True,True,True,6.8
847,1,2026-04-26 08:18:39,80.4,35.5,1350,True,True,True,9.4
848,1,2026-04-27 08:31:19,70.5,35.2,1871,True,True,True,4.0
849,1,2026-04-28 08:17:09,77.3,32.4,1779,True,True,True,0.9
850,1,2026-04-29 08:27:25,71.7,37.3,1709,True,True,True,5.2
851,1,2026-04-30 08:08:26,68.0,37.1,1744,True,True,True,2.2
852,1,2026-05-01 08:08:33,75.3,35.0,1889,True,True,True,0.5
853,1,2026-05-02 08:08:39,75.6,34.4,1985,True,True,True,3.7
854,1,2026-05-03 08:08:25,92.6,36.7,1653,True,True,True,5.1
855,1,2026-05-04 08:36:30,80.8,35.5,1769,True,True,True,10.7
856,1,2026-05-05 08:31:08,95.2,35.6,1561,True,True,True,0.8
857,1,2026-05-06 08:07:33,88.3,33.2,1835,True,True,True,2.2
858,1,2026-05-07 08:15:53,71.2,32.5,1645,True,True,True,3.7
859,1,2026-05-08 08:32:47,73.1,36.2,1623,True,True,True,6.2
860,1,2026-05-09 08:06:29,70.8,35.4,1642,True,False,True,3.8
861,1,2026-05-10 08:08:29,78.8,34.0,1928,True,False,True,4.8
862,1,2026-05-11 08:32:04,79.9,36.2,1784,True,False,True,0.1
863,1,2026-05-12 08:30:24,68.7,32.6,1639,True,False,True,3.5
864,1,2026-05-13 08:37:22,84.9,36.5,1583,True,False,True,1.1
865,1,2026-05-14 08:15:06,92.9,34.6,1789,True,False,True,7.5
866,1,2026-05-15 08:04:28,69.1,36.1,1770,True,False,True,12.6
867,1,2026-05-16 08:28:43,84.5,35.4,1949,True,False,True,2.2
868,1,2026-05-17 08:13:02,69.8,32.9,1448,True,False,True,1.0
