id,leitura_id,decidido_em,rele_ativado,codigo_acao,mensagem
537,537,2025-06-20 08:14:07,False,2,"Solo em condições ideais, irrigação desnecessária"
538,538,2025-06-21 08:25:47,True,12,Condições favoráveis! Irrigação acionada
539,539,2025-06-22 08:08:08,False,4,"Atenção! Cultura em risco! pH fora do ideal sendo levado à cultura, corrigir solo urgente! Irrigação suspensa"
540,540,2025-06-23 08:05:57,False,9,Chuva prevista de 4.9mm supre demanda hídrica da cultura. Irrigação suspensa
541,541,2025-06-24 08:03:08,False,1,"Umidade acima de 80%, irrigação suspensa"
542,542,2025-06-25 08:11:25,True,12,Condições favoráveis! Irrigação acionada
543,543,2025-06-26 08:04:38,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
544,544,2025-06-27 08:23:25,False,4,"Atenção! Cultura em risco! pH fora do ideal sendo levado à cultura, corrigir solo urgente! Irrigação suspensa"
545,545,2025-06-28 08:20:18,False,2,"Solo em condições ideais, irrigação desnecessária"
546,546,2025-06-29 08:26:56,False,4,"Atenção! Cultura em risco! pH fora do ideal sendo levado à cultura, corrigir solo urgente! Irrigação suspensa"
547,547,2025-06-30 08:21:39,True,12,Condições favoráveis! Irrigação acionada
548,548,2025-07-01 08:04:17,True,12,Condições favoráveis! Irrigação acionada
549,549,2025-07-02 08:14:39,True,12,Condições favoráveis! Irrigação acionada
550,550,2025-07-03 08:31:02,False,4,"Atenção! Cultura em risco! pH fora do ideal sendo levado à cultura, corrigir solo urgente! Irrigação suspensa"
551,551,2025-07-04 08:36:17,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
552,552,2025-07-05 08:20:38,False,2,"Solo em condições ideais, irrigação desnecessária"
553,553,2025-07-06 08:08:11,True,12,Condições favoráveis! Irrigação acionada
554,554,2025-07-07 08:17:49,False,9,Chuva prevista de 6.5mm supre demanda hídrica da cultura. Irrigação suspensa
555,555,2025-07-08 08:27:56,False,2,"Solo em condições ideais, irrigação desnecessária"
556,556,2025-07-09 08:35:11,False,4,"Atenção! Cultura em risco! pH fora do ideal sendo levado à cultura, corrigir solo urgente! Irrigação suspensa"
557,557,2025-07-10 08:16:29,False,1,"Umidade acima de 80%, irrigação suspensa"
558,558,2025-07-11 08:08:28,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
559,559,2025-07-12 08:03:56,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
560,560,2025-07-13 08:07:58,False,6,"Atenção! Cultura em risco! NPK irregular, corrigir solo urgente! Irrigação suspensa"
561,561,2025-07-14 08:12:25,False,8,"Atenção! Cultura em risco! NPK e pH irregulares, corrigir solo urgente! Irrigação suspensa"
562,562,2025-07-15 08:27:12,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
563,563,2025-07-16 08:30:23,False,8,"Atenção! Cultura em risco! NPK e pH irregulares, corrigir solo urgente! Irrigação suspensa"
564,564,2025-07-17 08:06:15,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
565,565,2025-07-18 08:17:38,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
566,566,2025-07-19 08:15:25,False,6,"Atenção! Cultura em risco! NPK irregular, corrigir solo urgente! Irrigação suspensa"
567,567,2025-07-20 08:17:31,False,6,"Atenção! Cultura em risco! NPK irregular, corrigir solo urgente! Irrigação suspensa"
568,568,2025-07-21 08:07:59,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
569,569,2025-07-22 08:12:40,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
570,570,2025-07-23 08:05:33,False,8,"Atenção! Cultura em risco! NPK e pH irregulares, corrigir solo urgente! Irrigação suspensa"
571,571,2025-07-24 08:16:59,False,8,"Atenção! Cultura em risco! NPK e pH irregulares, corrigir solo urgente! Irrigação suspensa"
572,572,2025-07-25 08:26:24,False,1,"Umidade acima de 80%, irrigação suspensa"
573,573,2025-07-26 08:09:47,False,8,"Atenção! Cultura em risco! NPK e pH irregulares, corrigir solo urgente! Irrigação suspensa"
574,574,2025-07-27 08:40:21,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
575,575,2025-07-28 08:03:33,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
576,576,2025-07-29 08:35:37,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
577,577,2025-07-30 08:37:21,True,12,Condições favoráveis! Irrigação acionada
578,578,2025-07-31 08:01:52,False,2,"Solo em condições ideais, irrigação desnecessária"
579,579,2025-08-01 08:18:41,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
580,580,2025-08-02 08:09:34,True,12,Condições favoráveis! Irrigação acionada
581,581,2025-08-03 08:25:17,False,2,"Solo em condições ideais, irrigação desnecessária"
582,582,2025-08-04 08:20:58,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
583,583,2025-08-05 08:24:35,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
584,584,2025-08-06 08:35:03,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
585,585,2025-08-07 08:37:19,True,12,Condições favoráveis! Irrigação acionada
586,586,2025-08-08 08:37:32,False,2,"Solo em condições ideais, irrigação desnecessária"
587,587,2025-08-09 08:29:31,True,12,Condições favoráveis! Irrigação acionada
588,588,2025-08-10 08:28:40,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
589,589,2025-08-11 08:40:17,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
590,590,2025-08-12 08:13:28,False,2,"Solo em condições ideais, irrigação desnecessária"
591,591,2025-08-13 08:07:31,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
592,592,2025-08-14 08:26:29,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
593,593,2025-08-15 08:40:02,True,12,Condições favoráveis! Irrigação acionada
594,594,2025-08-16 08:27:12,True,12,Condições favoráveis! Irrigação acionada
595,595,2025-08-17 08:22:55,True,12,Condições favoráveis! Irrigação acionada
596,596,2025-08-18 08:24:21,True,12,Condições favoráveis! Irrigação acionada
597,597,2025-08-19 08:31:44,False,2,"Solo em condições ideais, irrigação desnecessária"
598,598,2025-08-20 08:05:30,False,9,Chuva prevista de 12.3mm supre demanda hídrica da cultura. Irrigação suspensa
599,599,2025-08-21 08:33:40,True,12,Condições favoráveis! Irrigação acionada
600,600,2025-08-22 08:07:01,False,9,Chuva prevista de 4.3mm supre demanda hídrica da cultura. Irrigação suspensa
601,601,2025-08-23 08:10:55,True,12,Condições favoráveis! Irrigação acionada
602,602,2025-08-24 08:10:39,True,12,Condições favoráveis! Irrigação acionada
603,603,2025-08-25 08:30:12,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
604,604,2025-08-26 08:26:50,False,9,Chuva prevista de 4.3mm supre demanda hídrica da cultura. Irrigação suspensa
605,605,2025-08-27 08:18:46,True,12,Condições favoráveis! Irrigação acionada
606,606,2025-08-28 08:26:30,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
607,607,2025-08-29 08:35:49,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
608,608,2025-08-30 08:41:20,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
609,609,2025-08-31 08:33:36,True,12,Condições favoráveis! Irrigação acionada
610,610,2025-09-01 08:38:55,True,12,Condições favoráveis! Irrigação acionada
611,611,2025-09-02 08:15:49,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
612,612,2025-09-03 08:09:29,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
613,613,2025-09-04 08:33:07,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
614,614,2025-09-05 08:14:36,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
615,615,2025-09-06 08:24:16,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
616,616,2025-09-07 08:32:13,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
617,617,2025-09-08 08:09:32,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
618,618,2025-09-09 08:25:44,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
619,619,2025-09-10 08:08:44,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
620,620,2025-09-11 08:08:42,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
621,621,2025-09-12 08:03:07,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
622,622,2025-09-13 08:10:52,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
623,623,2025-09-14 08:28:21,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
624,624,2025-09-15 08:24:45,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
625,625,2025-09-16 08:36:50,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
626,626,2025-09-17 08:16:39,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
627,627,2025-09-18 08:19:01,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
628,628,2025-09-19 08:04:52,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
629,629,2025-09-20 08:40:54,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
630,630,2025-09-21 08:09:40,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
631,631,2025-09-22 08:04:46,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
632,632,2025-09-23 08:00:46,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
633,633,2025-09-24 08:14:47,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
634,634,2025-09-25 08:18:13,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
635,635,2025-09-26 08:15:41,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
636,636,2025-09-27 08:29:43,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
637,637,2025-09-28 08:04:08,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
638,638,2025-09-29 08:14:57,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
639,639,2025-09-30 08:22:13,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
640,640,2025-10-01 08:39:50,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
641,641,2025-10-02 08:28:35,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
642,642,2025-10-03 08:15:47,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
643,643,2025-10-04 08:21:59,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
644,644,2025-10-05 08:27:00,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
645,645,2025-10-06 08:09:20,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
646,646,2025-10-07 08:36:50,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
647,647,2025-10-08 08:38:31,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
648,648,2025-10-09 08:39:58,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
649,649,2025-10-10 08:19:40,True,12,Condições favoráveis! Irrigação acionada
650,650,2025-10-11 08:22:56,True,12,Condições favoráveis! Irrigação acionada
651,651,2025-10-12 08:20:25,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
652,652,2025-10-13 08:10:06,True,12,Condições favoráveis! Irrigação acionada
653,653,2025-10-14 08:09:49,True,12,Condições favoráveis! Irrigação acionada
654,654,2025-10-15 08:40:00,True,12,Condições favoráveis! Irrigação acionada
655,655,2025-10-16 08:31:09,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
656,656,2025-10-17 08:29:13,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
657,657,2025-10-18 08:21:32,True,12,Condições favoráveis! Irrigação acionada
658,658,2025-10-19 08:06:34,True,12,Condições favoráveis! Irrigação acionada
659,659,2025-10-20 08:20:38,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
660,660,2025-10-21 08:01:53,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
661,661,2025-10-22 08:25:17,True,12,Condições favoráveis! Irrigação acionada
662,662,2025-10-23 08:21:42,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
663,663,2025-10-24 08:23:02,True,12,Condições favoráveis! Irrigação acionada
664,664,2025-10-25 08:22:28,True,12,Condições favoráveis! Irrigação acionada
665,665,2025-10-26 08:29:36,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
666,666,2025-10-27 08:25:29,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
667,667,2025-10-28 08:27:42,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
668,668,2025-10-29 08:37:39,True,12,Condições favoráveis! Irrigação acionada
669,669,2025-10-30 08:32:00,True,12,Condições favoráveis! Irrigação acionada
670,670,2025-10-31 08:12:31,True,12,Condições favoráveis! Irrigação acionada
671,671,2025-11-01 08:18:27,True,12,Condições favoráveis! Irrigação acionada
672,672,2025-11-02 08:23:41,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
673,673,2025-11-03 08:22:45,True,12,Condições favoráveis! Irrigação acionada
674,674,2025-11-04 08:06:40,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
675,675,2025-11-05 08:10:10,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
676,676,2025-11-06 08:04:45,True,12,Condições favoráveis! Irrigação acionada
677,677,2025-11-07 08:15:58,True,12,Condições favoráveis! Irrigação acionada
678,678,2025-11-08 08:12:14,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
679,679,2025-11-09 08:23:49,True,12,Condições favoráveis! Irrigação acionada
680,680,2025-11-10 08:05:50,True,12,Condições favoráveis! Irrigação acionada
681,681,2025-11-11 08:41:08,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
682,682,2025-11-12 08:05:23,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
683,683,2025-11-13 08:28:07,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
684,684,2025-11-14 08:30:09,True,12,Condições favoráveis! Irrigação acionada
685,685,2025-11-15 08:22:26,True,12,Condições favoráveis! Irrigação acionada
686,686,2025-11-16 08:11:34,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
687,687,2025-11-17 08:14:08,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
688,688,2025-11-18 08:41:30,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
689,689,2025-11-19 08:31:16,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
690,690,2025-11-20 08:20:56,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
691,691,2025-11-21 08:26:05,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
692,692,2025-11-22 08:07:37,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
693,693,2025-11-23 08:26:24,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
694,694,2025-11-24 08:10:13,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
695,695,2025-11-25 08:13:16,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
696,696,2025-11-26 08:06:08,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
697,697,2025-11-27 08:26:59,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
698,698,2025-11-28 08:37:01,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
699,699,2025-11-29 08:05:54,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
700,700,2025-11-30 08:38:41,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
701,701,2025-12-01 08:24:27,True,12,Condições favoráveis! Irrigação acionada
702,702,2025-12-02 08:06:30,False,2,"Solo em condições ideais, irrigação desnecessária"
703,703,2025-12-03 08:40:44,True,12,Condições favoráveis! Irrigação acionada
704,704,2025-12-04 08:21:27,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
705,705,2025-12-05 08:25:04,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
706,706,2025-12-06 08:36:46,True,12,Condições favoráveis! Irrigação acionada
707,707,2025-12-07 08:01:48,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
708,708,2025-12-08 08:35:36,True,12,Condições favoráveis! Irrigação acionada
709,709,2025-12-09 08:25:16,False,9,Chuva prevista de 4.3mm supre demanda hídrica da cultura. Irrigação suspensa
710,710,2025-12-10 08:13:00,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
711,711,2025-12-11 08:24:54,True,12,Condições favoráveis! Irrigação acionada
712,712,2025-12-12 08:18:58,True,12,Condições favoráveis! Irrigação acionada
713,713,2025-12-13 08:19:06,True,12,Condições favoráveis! Irrigação acionada
714,714,2025-12-14 08:14:03,True,12,Condições favoráveis! Irrigação acionada
715,715,2025-12-15 08:02:22,True,12,Condições favoráveis! Irrigação acionada
716,716,2025-12-16 08:35:56,True,12,Condições favoráveis! Irrigação acionada
717,717,2025-12-17 08:10:39,True,12,Condições favoráveis! Irrigação acionada
718,718,2025-12-18 08:27:54,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
719,719,2025-12-19 08:26:41,False,4,"Atenção! Cultura em risco! pH fora do ideal sendo levado à cultura, corrigir solo urgente! Irrigação suspensa"
720,720,2025-12-20 08:05:57,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
721,721,2025-12-21 08:37:42,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
722,722,2025-12-22 08:08:40,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
723,723,2025-12-23 08:38:02,True,12,Condições favoráveis! Irrigação acionada
724,724,2025-12-24 08:35:33,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
725,725,2025-12-25 08:35:32,True,12,Condições favoráveis! Irrigação acionada
726,726,2025-12-26 08:36:53,False,2,"Solo em condições ideais, irrigação desnecessária"
727,727,2025-12-27 08:13:41,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
728,728,2025-12-28 08:25:48,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
729,729,2025-12-29 08:33:41,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
730,730,2025-12-30 08:36:54,False,6,"Atenção! Cultura em risco! NPK irregular, corrigir solo urgente! Irrigação suspensa"
731,731,2025-12-31 08:07:07,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
732,732,2026-01-01 08:36:32,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
733,733,2026-01-02 08:31:07,False,8,"Atenção! Cultura em risco! NPK e pH irregulares, corrigir solo urgente! Irrigação suspensa"
734,734,2026-01-03 08:24:47,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
735,735,2026-01-04 08:14:54,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
736,736,2026-01-05 08:36:53,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
737,737,2026-01-06 08:35:08,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
738,738,2026-01-07 08:35:03,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
739,739,2026-01-08 08:28:51,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
740,740,2026-01-09 08:18:33,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
741,741,2026-01-10 08:22:23,False,6,"Atenção! Cultura em risco! NPK irregular, corrigir solo urgente! Irrigação suspensa"
742,742,2026-01-11 08:06:15,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
743,743,2026-01-12 08:17:22,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
744,744,2026-01-13 08:19:19,False,6,"Atenção! Cultura em risco! NPK irregular, corrigir solo urgente! Irrigação suspensa"
745,745,2026-01-14 08:08:26,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
746,746,2026-01-15 08:08:51,False,6,"Atenção! Cultura em risco! NPK irregular, corrigir solo urgente! Irrigação suspensa"
747,747,2026-01-16 08:28:31,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
748,748,2026-01-17 08:32:14,False,6,"Atenção! Cultura em risco! NPK irregular, corrigir solo urgente! Irrigação suspensa"
749,749,2026-01-18 08:13:50,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
750,750,2026-01-19 08:28:23,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
751,751,2026-01-20 08:20:41,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
752,752,2026-01-21 08:36:01,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
753,753,2026-01-22 08:09:58,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
754,754,2026-01-23 08:36:02,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
755,755,2026-01-24 08:35:56,False,6,"Atenção! Cultura em risco! NPK irregular, corrigir solo urgente! Irrigação suspensa"
756,756,2026-01-25 08:08:34,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
757,757,2026-01-26 08:25:16,False,6,"Atenção! Cultura em risco! NPK irregular, corrigir solo urgente! Irrigação suspensa"
758,758,2026-01-27 08:31:02,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
759,759,2026-01-28 08:09:36,False,9,Chuva prevista de 4.8mm supre demanda hídrica da cultura. Irrigação suspensa
760,760,2026-01-29 08:20:23,False,9,Chuva prevista de 15.3mm supre demanda hídrica da cultura. Irrigação suspensa
761,761,2026-01-30 08:17:16,False,1,"Umidade acima de 80%, irrigação suspensa"
762,762,2026-01-31 08:40:46,False,1,"Umidade acima de 80%, irrigação suspensa"
763,763,2026-02-01 08:30:52,False,1,"Umidade acima de 80%, irrigação suspensa"
764,764,2026-02-02 08:13:03,False,9,Chuva prevista de 6.9mm supre demanda hídrica da cultura. Irrigação suspensa
765,765,2026-02-03 08:39:03,False,2,"Solo em condições ideais, irrigação desnecessária"
766,766,2026-02-04 08:42:05,False,9,Chuva prevista de 7.3mm supre demanda hídrica da cultura. Irrigação suspensa
767,767,2026-02-05 08:11:09,False,1,"Umidade acima de 80%, irrigação suspensa"
768,768,2026-02-06 08:33:07,True,12,Condições favoráveis! Irrigação acionada
769,769,2026-02-07 08:08:38,True,12,Condições favoráveis! Irrigação acionada
770,770,2026-02-08 08:04:03,True,12,Condições favoráveis! Irrigação acionada
771,771,2026-02-09 08:32:28,True,12,Condições favoráveis! Irrigação acionada
772,772,2026-02-10 08:09:28,False,9,Chuva prevista de 10.5mm supre demanda hídrica da cultura. Irrigação suspensa
773,773,2026-02-11 08:23:16,False,1,"Umidade acima de 80%, irrigação suspensa"
774,774,2026-02-12 08:36:36,False,2,"Solo em condições ideais, irrigação desnecessária"
775,775,2026-02-13 08:23:16,False,2,"Solo em condições ideais, irrigação desnecessária"
776,776,2026-02-14 08:09:16,False,1,"Umidade acima de 80%, irrigação suspensa"
777,777,2026-02-15 08:02:33,False,1,"Umidade acima de 80%, irrigação suspensa"
778,778,2026-02-16 08:05:24,False,9,Chuva prevista de 5.7mm supre demanda hídrica da cultura. Irrigação suspensa
779,779,2026-02-17 08:01:19,False,1,"Umidade acima de 80%, irrigação suspensa"
780,780,2026-02-18 08:29:57,False,9,Chuva prevista de 4.9mm supre demanda hídrica da cultura. Irrigação suspensa
781,781,2026-02-19 08:26:37,True,12,Condições favoráveis! Irrigação acionada
782,782,2026-02-20 08:26:17,False,2,"Solo em condições ideais, irrigação desnecessária"
783,783,2026-02-21 08:07:13,True,12,Condições favoráveis! Irrigação acionada
784,784,2026-02-22 08:04:02,False,9,Chuva prevista de 11.8mm supre demanda hídrica da cultura. Irrigação suspensa
785,785,2026-02-23 08:22:45,False,2,"Solo em condições ideais, irrigação desnecessária"
786,786,2026-02-24 08:39:16,True,12,Condições favoráveis! Irrigação acionada
787,787,2026-02-25 08:11:43,False,9,Chuva prevista de 10.9mm supre demanda hídrica da cultura. Irrigação suspensa
788,788,2026-02-26 08:28:06,False,1,"Umidade acima de 80%, irrigação suspensa"
789,789,2026-02-27 08:20:37,False,1,"Umidade acima de 80%, irrigação suspensa"
790,790,2026-02-28 08:23:03,False,1,"Umidade acima de 80%, irrigação suspensa"
791,791,2026-03-01 08:25:12,False,1,"Umidade acima de 80%, irrigação suspensa"
792,792,2026-03-02 08:27:09,False,6,"Atenção! Cultura em risco! NPK irregular, corrigir solo urgente! Irrigação suspensa"
